"datetime","volt","rotate","pressure","vibration"
2015-01-06 00:00:00,171.012775866816,439.762054661567,98.5487691897143,33.9965276188828
2015-01-06 01:00:00,176.67752539748,412.9730720786,98.3754864451947,42.7612359485598
2015-01-06 02:00:00,183.59900582369,479.790458377124,107.083834207572,37.0000767230519
2015-01-06 03:00:00,174.911158496909,406.528673832242,95.9709555612201,46.9616457839252
2015-01-06 04:00:00,184.888424401281,445.534018395888,86.5066816863188,40.0714186152283
2015-01-06 05:00:00,185.981008610406,335.816135610581,94.4628709909267,41.973283659535
2015-01-06 06:00:00,126.042769169291,402.382997689119,77.908115913131,38.1664291315351
2015-01-06 07:00:00,164.558393855184,488.847181887938,122.312964614592,36.660649826806
2015-01-06 08:00:00,178.548988071388,429.382596873233,113.913857840796,39.1128603464873
2015-01-06 09:00:00,153.205467915424,423.58080147037,85.3285772142287,45.1416740020611
2015-01-06 10:00:00,155.590244620939,456.045220354584,102.241665905718,42.2214870795179
2015-01-06 11:00:00,174.106047078683,403.351999509042,108.739362862519,31.5085026670329
2015-01-06 12:00:00,163.378650670398,425.605203170417,99.0981067032811,32.7559805036117
2015-01-06 13:00:00,144.027682734822,441.764140898994,105.274222478648,44.0738511503064
2015-01-06 14:00:00,183.587822659646,441.215778645568,120.671502633157,39.1974450988762
2015-01-06 15:00:00,157.387405377398,475.668185451053,91.2610194586659,41.1562775258705
2015-01-06 16:00:00,175.79521782389,439.801690768855,79.9943050938873,39.7396768198097
2015-01-06 17:00:00,176.186451716855,494.933040475975,108.283064984331,32.4074464947166
2015-01-06 18:00:00,192.819029645635,393.6366722526,110.498147960533,44.1734290461186
2015-01-06 19:00:00,172.948463531912,435.581399505195,105.431139824056,39.315337762976
2015-01-06 20:00:00,179.984155292552,439.967893622352,104.808437184989,45.64080493008
2015-01-06 21:00:00,187.108866383722,427.893780689503,92.8623562253726,38.763260761645
2015-01-06 22:00:00,163.904283079286,474.221725117629,83.8863122945847,29.9555684687225
2015-01-06 23:00:00,145.166579694661,473.074849566904,96.9115692367066,38.8234999222887
2015-01-07 00:00:00,172.143950547367,433.126101206119,90.7595753679606,43.9203053452769
2015-01-07 01:00:00,189.888714624632,485.652044046485,89.6754323047102,43.6859487345483
2015-01-07 02:00:00,148.905835090407,372.01954247549,119.581617203741,36.2094119248543
2015-01-07 03:00:00,185.181974224927,479.973671431609,103.123988174711,40.8666224826953
2015-01-07 04:00:00,169.098037355633,443.028821724792,110.584311929569,47.7344327064807
2015-01-07 05:00:00,171.492221364204,414.104099437512,94.744131270061,43.7589668446205
2015-01-07 06:00:00,164.761673037412,408.695900784321,83.1760285919133,39.601157139968
2015-01-07 07:00:00,185.552799193855,466.058805287892,111.75509267472,45.7090371582668
2015-01-07 08:00:00,191.362347187125,433.534477707565,83.7476358243516,31.4317432035606
2015-01-07 09:00:00,193.562731870793,443.768991303085,97.3546833276375,43.669722397763
2015-01-07 10:00:00,155.488989003991,529.249466761064,89.5206481687616,38.4489021548405
2015-01-07 11:00:00,181.389287665142,399.955751289619,96.523179603012,29.4324799314416
2015-01-07 12:00:00,164.357155183128,439.2608969206,108.739116912004,39.2232001956954
2015-01-07 13:00:00,155.248858791272,461.470000881264,108.194318927673,37.2899039999017
2015-01-07 14:00:00,175.848426516548,431.623886716859,108.813962487588,39.0400334851098
2015-01-07 15:00:00,169.730739293776,520.99018979828,98.0813218882192,39.0542253119156
2015-01-07 16:00:00,181.875869076351,477.331108269095,104.287426280111,49.2474512525786
2015-01-07 17:00:00,196.885968134555,403.759901409273,99.3038133538567,48.9904585787849
2015-01-07 18:00:00,185.550753274045,410.908165937824,93.7223234769282,36.8621860753119
2015-01-07 19:00:00,159.564715766594,475.314187893607,105.003712813588,41.0826509297627
2015-01-07 20:00:00,172.09433997454,492.255053527286,103.777106856984,42.0480255876585
2015-01-07 21:00:00,191.198682408388,534.666773472849,111.368231637729,37.7618868127103
2015-01-07 22:00:00,187.616563944435,438.93162266368,98.5228050651062,36.1753663544317
2015-01-07 23:00:00,146.228276260036,432.327102428008,108.047261994862,33.7386344981627
2015-01-08 00:00:00,184.196448809507,445.462598977758,109.622641109022,31.768189060191
2015-01-08 01:00:00,164.89228872322,438.287223526931,110.773989457054,42.3463214079181
2015-01-08 02:00:00,160.619559639444,433.960945699463,104.603025915252,36.9332920432065
2015-01-08 03:00:00,153.481966565259,446.953135228641,94.964514573183,43.8884458117317
2015-01-08 04:00:00,165.323068098897,449.726669399377,115.578100486364,36.4044805464368
2015-01-08 05:00:00,180.329847580755,449.534626607792,98.7106797131312,42.4204103207148
2015-01-08 06:00:00,191.52907816801,387.860596605506,82.140459975189,39.7380816640174
2015-01-08 07:00:00,172.083606473003,390.442756307007,102.574855525367,37.7205670930566
2015-01-08 08:00:00,168.904214203674,441.306679249935,98.3395437037855,46.4294988716957
2015-01-08 09:00:00,166.964960928323,421.680945390912,102.683807067095,37.4478026922309
2015-01-08 10:00:00,184.306990036133,434.793012004947,99.2377836421953,42.8537073202512
2015-01-08 11:00:00,153.782098288369,382.041948175585,101.789657386178,39.5064165861713
2015-01-08 12:00:00,173.75028056827,364.753165598913,79.4181901403666,42.1623907223372
2015-01-08 13:00:00,185.324329708577,441.1343007807,93.37317455992,50.620433225865
2015-01-08 14:00:00,185.927772667005,440.225736165474,97.8222527277445,48.9621451012876
2015-01-08 15:00:00,176.256053151091,416.176724954997,110.554684225697,40.9664485302967
2015-01-08 16:00:00,152.56450772945,458.837567158439,92.0727338044688,39.7187939316298
2015-01-08 17:00:00,157.68372905278,524.069625246324,100.012520120127,36.8828178279319
2015-01-08 18:00:00,159.192676134269,340.307052876612,124.985579627394,33.8371373418973
2015-01-08 19:00:00,148.350920469545,475.363021313743,97.5173117834806,47.5622702864752
2015-01-08 20:00:00,170.600305016651,373.463635532368,121.613423720714,44.9732503280191
2015-01-08 21:00:00,188.344200259502,536.085049802102,104.835697869818,42.2945475704493
2015-01-08 22:00:00,133.299591250554,449.643227254709,90.043051805865,40.0458594778413
2015-01-08 23:00:00,181.375818379723,425.34029073893,99.3207481462915,40.7174225308028
2015-01-09 00:00:00,166.960075188147,485.202795656752,99.3835528758767,37.2200720080661
2015-01-09 01:00:00,158.462992292075,337.037479841129,107.288291431185,42.9626545089513
2015-01-09 02:00:00,181.550132171159,516.806941953271,108.261194713293,33.878367233022
2015-01-09 03:00:00,179.725777382593,470.686328824003,102.617099992648,43.1649581927584
2015-01-09 04:00:00,171.443260679283,520.751858389312,86.1644602134546,42.1978771527485
2015-01-09 05:00:00,156.205349702459,432.156015991614,94.0425828004424,35.1558542499319
2015-01-09 06:00:00,159.427073341431,429.089293144449,102.957361688605,43.8517201860854
2015-01-09 07:00:00,145.741489065836,474.88436958098,104.033814974529,30.7321517108707
2015-01-09 08:00:00,198.213408625505,426.097670755887,91.4235236594736,44.2788620619826
2015-01-09 09:00:00,167.666084587286,438.524155615954,114.130824613071,43.6586202481958
2015-01-09 10:00:00,158.682293768281,460.476426066564,109.041791252592,44.6321104074177
2015-01-09 11:00:00,137.585713337456,428.488976088132,94.2575665628596,40.7008155040931
2015-01-09 12:00:00,163.558074795494,431.697649601544,109.379407514915,42.7142271786533
2015-01-09 13:00:00,161.763081430406,300.568113177643,111.53496290128,45.2441856398988
2015-01-09 14:00:00,148.965261756735,390.945491272555,96.7122372131751,38.1132813377293
2015-01-09 15:00:00,205.75957734687,393.300638223321,70.8027036182701,40.922461485859
2015-01-09 16:00:00,183.094165264677,372.462840127469,121.404377111403,35.429013352589
2015-01-09 17:00:00,146.965011692386,482.594119629644,104.126790327579,46.8976265691749
2015-01-09 18:00:00,187.00962877077,457.730271053609,116.689901365512,42.8552595900124
2015-01-09 19:00:00,185.672602409275,414.793071509261,90.1574140599898,30.1487165523263
2015-01-09 20:00:00,178.847460331184,460.453059004466,116.982625923382,41.3461846831141
2015-01-09 21:00:00,175.986556023423,470.347766018618,102.139648487317,40.4694781465472
2015-01-09 22:00:00,172.174237769827,433.883626372248,113.619024816977,56.4314247641382
2015-01-09 23:00:00,179.287418264116,510.08175807834,113.399144519768,41.6439712626008
2015-01-10 00:00:00,154.510713408528,353.411060065349,99.5595446547259,36.3390725232353
2015-01-10 01:00:00,160.259657925865,440.986805341802,102.022139581747,42.044642658939
2015-01-10 02:00:00,154.969891127114,500.386653429688,96.2067381851691,38.4785789876675
2015-01-10 03:00:00,167.511785600172,501.467225319582,98.4866222685936,38.255121832795
2015-01-10 04:00:00,172.199844426746,485.112473827368,107.709249819599,40.8608993754099
2015-01-10 05:00:00,179.030847862141,525.229641602053,86.8803109868696,30.1004212260789
2015-01-10 06:00:00,177.935832882392,457.179654054528,100.05372730512,39.5865524200022
2015-01-10 07:00:00,191.68543761142,377.194824737609,97.1170814207227,40.749747423661
2015-01-10 08:00:00,178.959639311434,560.573984277889,118.32805034474,42.6309566336195
2015-01-10 09:00:00,188.844753819343,408.966207862949,86.3694442285028,44.0789816491438
2015-01-10 10:00:00,186.461630642078,386.20923024584,111.846923835532,35.0586905347325
2015-01-10 11:00:00,161.173093803515,449.143394440312,90.71370957192,47.5823515890046
2015-01-10 12:00:00,181.269519222602,443.781159383906,96.1639149938007,45.3321553138038
2015-01-10 13:00:00,176.802715115264,548.433155937656,86.1906333916127,43.7749180474208
2015-01-10 14:00:00,171.787673512533,413.300229616341,97.5775768888869,39.8761584621109
2015-01-10 15:00:00,156.449184375422,476.608043160656,103.092737429184,38.108554265006
2015-01-10 16:00:00,178.819736850415,390.576015051031,100.159997133232,44.2886643958156
2015-01-10 17:00:00,170.955931223469,501.176353794703,90.1010300896195,36.5791379840184
2015-01-10 18:00:00,164.677462175948,502.886165032993,106.663224536823,46.7421526338896
2015-01-10 19:00:00,183.837436166282,508.110044214455,111.292558791517,49.2816734289227
2015-01-10 20:00:00,184.884880528933,382.953629642843,84.1376817642885,40.3919445595353
2015-01-10 21:00:00,183.103458526903,455.662317586827,107.512663716716,37.1205923137742
2015-01-10 22:00:00,130.83434808339,358.478948276523,79.5029300024211,39.8930604208832
2015-01-10 23:00:00,156.540247509349,510.243001938668,85.8557426459188,39.8864903568841
2015-01-11 00:00:00,184.058529779069,450.986951209401,92.1522438457629,41.7338944274766
2015-01-11 01:00:00,158.819954977985,343.662735646222,109.298629006596,33.9175492541907
2015-01-11 02:00:00,176.128094446138,447.488899559907,99.1919866744343,35.6094387235361
2015-01-11 03:00:00,172.743690089641,438.091295977755,100.810170961714,46.7590369194532
2015-01-11 04:00:00,186.611034367742,488.820265419981,98.3900330720654,39.2965847391115
2015-01-11 05:00:00,159.344424944305,359.155123418395,103.827797269287,39.5180058986355
2015-01-11 06:00:00,169.132964459589,481.35834219525,95.1380086348215,41.399563785896
2015-01-11 07:00:00,175.17385125069,475.904605132173,107.516537582318,46.7335253543991
2015-01-11 08:00:00,189.089816712035,457.046091504102,108.436294636967,40.0029778263115
2015-01-11 09:00:00,167.339287471369,522.863597305992,95.6862262024096,38.175975059865
2015-01-11 10:00:00,174.356089954674,425.320173898493,89.9221114465455,38.8466680242471
2015-01-11 11:00:00,149.857276909941,343.887796906604,94.7783589539506,43.0838838637546
2015-01-11 12:00:00,179.495750449072,443.321669937065,93.3367559771107,38.1244030177818
2015-01-11 13:00:00,173.102295591246,428.619982325841,100.133792209891,49.5900016340576
2015-01-11 14:00:00,179.589610137658,454.389740526091,90.0933082372305,30.8876938400448
2015-01-11 15:00:00,163.839941525481,405.085859066587,88.5893878031234,41.6776005914976
2015-01-11 16:00:00,195.280349318988,496.530185918637,104.464708434149,32.8800901734124
2015-01-11 17:00:00,167.902608436365,498.430661373773,107.391660038845,38.7427318469255
2015-01-11 18:00:00,171.817081232751,449.6606281511,104.754539613821,46.8553446417163
2015-01-11 19:00:00,168.414812355508,426.725420963591,119.596300697914,48.1473067336714
2015-01-11 20:00:00,182.694573369335,405.868294915309,97.467600509979,40.7811096787211
2015-01-11 21:00:00,158.473264641154,506.017815845223,104.708079384287,36.8380788434793
2015-01-11 22:00:00,173.021936079034,466.610863828887,83.1445691544114,39.771270941169
2015-01-11 23:00:00,178.61854397702,488.060845091602,97.2986435083496,44.7883600360597
2015-01-12 00:00:00,151.321401680255,480.399399795045,113.605050445006,33.0968275006557
2015-01-12 01:00:00,173.41578212215,424.068127307192,94.7706861548448,49.6963957421251
2015-01-12 02:00:00,161.09296906597,499.920357944816,98.1442353055391,39.1180897960464
2015-01-12 03:00:00,191.432161786433,503.698964442485,100.764214026133,30.9910004009541
2015-01-12 04:00:00,180.573471034912,470.53310585545,100.219360795871,41.8303116339297
2015-01-12 05:00:00,144.122991358998,505.434588789547,107.616031221168,44.5604114457704
2015-01-12 06:00:00,183.789271728995,408.679489490501,109.328803473243,41.5659894524522
2015-01-12 07:00:00,173.266113901673,477.982019097268,97.855028137896,41.6966884651928
2015-01-12 08:00:00,161.580128571512,410.826710318099,114.126487457447,40.3416133012011
2015-01-12 09:00:00,164.666215582778,425.693517007276,91.3105823269461,39.3910674845442
2015-01-12 10:00:00,150.917867500825,449.683172184945,83.7009835186246,37.2252341891656
2015-01-12 11:00:00,175.792952774809,573.272471181733,116.284912688573,41.2257360452345
2015-01-12 12:00:00,145.422152929786,401.961370323448,88.010159571703,36.6869074521841
2015-01-12 13:00:00,167.896058340933,456.558559396705,91.3310553404183,34.2582064665913
2015-01-12 14:00:00,176.827634117554,496.783622390525,103.471392989325,45.1705875656392
2015-01-12 15:00:00,171.250750429926,379.75556242556,88.3852898267128,38.0598128927371
2015-01-12 16:00:00,182.887599834657,354.063594169988,86.952202456889,35.5824636959516
2015-01-12 17:00:00,170.758221568335,488.213298670457,99.7337292512842,39.2574044266909
2015-01-12 18:00:00,204.634161563406,377.349162715692,105.1845457303,35.2443711269341
2015-01-12 19:00:00,157.108052378955,551.104671609158,109.943528650713,30.6164524832508
2015-01-12 20:00:00,193.086742529991,466.298656773271,122.513247215078,38.1533643940438
2015-01-12 21:00:00,145.783007339766,366.88974899623,91.1042673828708,42.5204553098042
2015-01-12 22:00:00,153.84025312536,479.250414019868,123.370358321673,47.4665572090249
2015-01-12 23:00:00,156.479591794268,344.819816111231,88.9099448584038,44.1006709709795
2015-01-13 00:00:00,147.183314582557,400.372898873896,95.6329716341261,39.4678321050005
2015-01-13 01:00:00,192.270407676017,340.083706841561,104.72949758952,34.9829083635642
2015-01-13 02:00:00,185.50554980195,436.35474533856,98.1096212823211,35.9924139233558
2015-01-13 03:00:00,190.568997476354,476.794138360746,89.4047797090951,36.2159061650999
2015-01-13 04:00:00,160.866178378134,336.114076874302,115.860631061342,36.4681530746296
2015-01-13 05:00:00,171.283956399636,484.490990022988,113.504895931792,48.0186471654564
2015-01-13 06:00:00,186.777612366256,513.643965614919,101.395740468487,43.3715041510602
2015-01-13 07:00:00,185.907946822307,465.842867687626,88.1418113604441,46.8861058323429
2015-01-13 08:00:00,178.402051603584,563.139418189841,104.403014217429,46.2524452225253
2015-01-13 09:00:00,172.37221311351,407.04908473357,112.884328987036,34.0762358129224
2015-01-13 10:00:00,152.53740166525,398.210088533064,98.0027342137336,33.1600377979693
2015-01-13 11:00:00,174.645292942854,478.319500759885,119.481543699752,31.916870357525
2015-01-13 12:00:00,167.322592776894,446.56960409447,116.893814925887,35.9332796647862
2015-01-13 13:00:00,160.182131419678,518.282087174757,110.031600547479,43.9062718181647
2015-01-13 14:00:00,193.642358960006,445.063028174782,99.046232883644,37.2161781788777
2015-01-13 15:00:00,159.478943939281,483.030724051314,106.779094258608,47.0185772328482
2015-01-13 16:00:00,173.643145840592,492.646738346766,91.0979374668215,31.5505934597974
2015-01-13 17:00:00,177.740536346916,449.354198791529,95.339064767093,42.1329617577445
2015-01-13 18:00:00,185.767321430669,452.033067577288,90.1698930439973,31.7836327694268
2015-01-13 19:00:00,175.509565943242,428.286607468699,105.28788808036,50.0276372170851
2015-01-13 20:00:00,199.598229724603,383.882390016149,106.997780307416,31.8571994720621
2015-01-13 21:00:00,176.677051218418,408.818052271039,115.70020724941,38.1402333519777
2015-01-13 22:00:00,162.672797472642,454.423464952119,98.8035023523887,37.7471921203947
2015-01-13 23:00:00,171.537673037535,438.951863384933,99.7477361145497,45.6873643808416
2015-01-14 00:00:00,180.036938684139,421.510785511733,82.0854104954433,39.3141411184256
2015-01-14 01:00:00,137.142367877441,481.545649171847,108.096895650798,38.2312480509859
2015-01-14 02:00:00,168.566539229795,386.274275919752,99.601845516339,35.7799602817133
2015-01-14 03:00:00,170.62288562774,454.671040781507,105.218795591993,47.8048162376438
2015-01-14 04:00:00,166.42098689153,445.174406278048,109.737953616194,48.9795066855935
2015-01-14 05:00:00,170.770528047301,478.136448793214,101.011484966252,41.3108941256375
2015-01-14 06:00:00,140.122904596894,404.044799432791,98.5912256771111,44.0478459789424
2015-01-14 07:00:00,175.193544271167,446.986317851814,114.015836864548,40.7289752756544
2015-01-14 08:00:00,170.045440142017,470.987457278255,96.0620018069251,42.4024559432245
2015-01-14 09:00:00,162.613572488504,403.220103453363,105.863389776009,41.4273062171471
2015-01-14 10:00:00,127.033719161142,338.771412220216,109.927411923832,25.9815025403756
2015-01-14 11:00:00,163.831808946532,390.338045721964,101.040149083795,35.5818842196605
2015-01-14 12:00:00,171.773128070784,447.751053075763,100.748129859558,38.0580677466084
2015-01-14 13:00:00,168.93258848348,512.085413731275,107.134946908218,44.5980084997338
2015-01-14 14:00:00,160.869538565678,520.408227642577,107.555954369599,27.7449428291558
2015-01-14 15:00:00,174.824679320629,495.639157152823,86.3387832672603,39.4296024672954
2015-01-14 16:00:00,156.342657019359,404.613365587848,107.884415327632,35.3044228032195
2015-01-14 17:00:00,180.489215709792,368.378617120584,102.853984729704,33.078342167747
2015-01-14 18:00:00,182.385985627897,400.271395411865,89.2208264538348,36.885888425692
2015-01-14 19:00:00,184.363151178723,514.115923199987,95.2920634745632,32.3265581838103
2015-01-14 20:00:00,181.982694055479,377.136270483828,107.93615573733,39.472981224249
2015-01-14 21:00:00,164.71809184925,421.882227421687,102.015907606066,38.8447043047671
2015-01-14 22:00:00,169.625797576463,397.767360956431,112.248892355456,33.8033000777438
